# productos.csv - Archivo de productos Fase 2 EDD S1 2026
,

SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S017,Jugo 605,C9CI06KGPT4U6,Carnes,2027-07-10,PepsiCo,411.23,55
S004,Tortilla 723,N3EAPI1OFARP5,Panaderia,2025-08-14,Kelloggs,282.46,63
S007,Shampoo 298,SQIXHWEWN2,Panaderia,2027-01-10,Maseca,291.07,31
S021,Pollo 93,UDFQFUUP8B,Frutas,2026-03-20,Sabritas,45.28,38
S026,Detergente 209,3TZQGV637N,Limpieza,2026-10-12,Lala,215.14,125
S006,Yogurt 513,E9W719WRJHP,Lacteos,2025-04-01,Kelloggs,173.93,114
S008,Leche 486,3HW0HGMWW5P,Congelados,2026-06-27,Unilever,421.94,145
S012,Pizza 221,WLX7GWFXQQB9,Limpieza,2025-04-19,Sabritas,9.33,47
S013,Yogurt 706,SLRX165TYQXSF,Snacks,2025-08-04,Unilever,189.05,105
S015,Carne 651,5YX0ZIAYO9M9W,Carnes,2026-12-11,Lala,480.21,137
S003,Leche 266,T7Z9JVJIOFRW,Lacteos,2027-02-19,Kelloggs,291.17,151
S004,Manzana 856,V05DTIIC4G83I,Higiene,2026-09-24,Sabritas,321.49,113
S030,Naranja 182,EULLHVDO0H,Congelados,2026-01-15,Colgate,175.11,135
S020,Jugo 404,C823DLPE838,Limpieza,2025-12-15,Lala,32.14,190
S008,Shampoo 801,SPZ4W5QKMPWHV,Limpieza,2027-08-08,Kelloggs,255.55,157
S015,Manzana 583,KJR2O3DX4E,Bebidas,2025-07-24,Kelloggs,440.68,99
S007,Jugo 541,9NRIES7UQ6OMX,Panaderia,2026-08-10,Kelloggs,88.59,135
S023,Pan 168,9X9KTREWY6,Congelados,2026-09-22,Maseca,427.16,103
S017,Manzana 236,NJ1STN18M88,Higiene,2026-08-15,Nestle,347.87,184
S010,Helado 80,Z9ESNXKK94,Panaderia,2027-03-14,Kelloggs,240.51,138
S020,Detergente 895,ATP60NXPU75,Panaderia,2025-09-01,Unilever,437.85,58
S009,Zanahoria 696,HW6Z9YK8DB1,Congelados,2027-04-25,Bimbo,162.29,114
S012,Refresco 406,57A3MZ5ILU62V,Frutas,2025-03-17,PepsiCo,234.23,159
S023,Leche 667,C7122VDM8Q,Bebidas,2027-01-01,Maseca,153.01,167
S029,Leche 688,SQ0IL3GOUMM,Bebidas,2027-10-06,Colgate,389.53,117
S024,Shampoo 772,QXJ17FJN31D,Carnes,2026-12-21,Unilever,223.9,98
S023,Detergente 733,VPZJ77HXYFWZ,Panaderia,2025-09-23,Lala,17.44,195
S002,Naranja 701,K1548Z5ZJ0RV7,Limpieza,2027-06-10,Nestle,392.76,14
S002,Galletas 970,NW6HGSTNUTDP,Snacks,2026-10-15,PepsiCo,97.47,88
S012,Tortilla 530,B3UXJ1MVDCBM,Limpieza,2027-07-24,Nestle,262.36,147
S006,Pizza 844,42K09EM06NWTM,Limpieza,2027-03-21,Nestle,362.05,64
S026,Tortilla 327,35IK4XTOWUN,Congelados,2025-12-01,Lala,182.18,185
S011,Tortilla 264,3Y8WJV62W0DE,Lacteos,2025-04-04,Sabritas,271.48,123
S023,Carne 450,AISZ69SOII,Bebidas,2026-07-25,Sabritas,260.62,180
S006,Zanahoria 597,NPCUKNNID3,Frutas,2027-09-19,Sabritas,251.63,53
S012,Jugo 844,3RJJM6KLWM1T,Carnes,2027-01-20,CocaCola,209.04,92
S016,Naranja 973,CBMEHPIQQQ5,Limpieza,2026-12-04,Maseca,383.02,199
S018,Galletas 542,H2SU9M5N85Y0,Higiene,2026-11-16,Bimbo,316.08,89
S023,Pollo 369,DD9G32SJCL2NR,Verduras,2027-12-22,Kelloggs,265.32,170
S006,Jabon 349,ACEYWDXB8J,Limpieza,2027-04-20,Bimbo,380.43,23
S013,Detergente 597,PA6GMG2BVNDVT,Bebidas,2026-05-14,Unilever,310.91,152
S004,Detergente 381,FKDKP390K6NQ,Panaderia,2025-06-23,Bimbo,10.89,156
S030,Brocoli 598,M8XUBTFAL4,Limpieza,2025-12-06,CocaCola,165.94,88
S030,Tortilla 333,MDCAWGE6AF,Lacteos,2025-04-18,Unilever,153.69,4
S004,Helado 408,JEL5PGOS08,Verduras,2026-11-05,Unilever,189.73,114
S028,Refresco 379,6HNBFUE9WV,Frutas,2026-04-25,Kelloggs,40.19,10
S003,Refresco 392,GDR9E52EZKYN,Limpieza,2026-05-10,Unilever,63.73,80
S024,Pan 611,7QOVNJ9KM1K,Verduras,2027-06-09,Kelloggs,85.17,98
S028,Acondicionador 85,C9U72YNT39,Congelados,2025-11-16,Lala,486.01,134
S020,Tortilla 574,5P8JP69PSZ,Congelados,2026-09-26,PepsiCo,210.76,17
S027,Zanahoria 813,7XDU2DQ9AQ,Carnes,2025-04-25,CocaCola,222.71,92
S022,Helado 486,IDA8NWKE8LC,Verduras,2026-08-23,Sabritas,400.18,88
S029,Acondicionador 430,GVDVRWLA3LN66,Verduras,2026-07-19,Bimbo,371.75,18
S013,Jabon 926,MKZ5TO9C6G,Higiene,2026-11-11,Bimbo,330.14,61
S029,Jabon 234,VRQNZ38U4W,Verduras,2026-06-13,Maseca,116.89,161
S017,Pizza 912,1QOZEU4FDTI4M,Carnes,2027-03-03,Maseca,105.47,124
S008,Jugo 238,DIL0QWDRZ1YAE,Higiene,2026-02-19,Lala,307.05,94
S004,Papas 911,HZJC4YVJCB,Congelados,2027-04-25,Nestle,382.84,172
S018,Yogurt 187,S0DFTPPIKPBR,Congelados,2027-01-04,CocaCola,113.23,103
S025,Naranja 687,B7LOLQV9D4I,Panaderia,2027-02-11,Colgate,227.64,129
S030,Tortilla 780,X4FXWS5QGK1Q,Bebidas,2027-07-12,Bimbo,211.83,53
S027,Manzana 627,07IV26N49PBVG,Congelados,2026-07-27,Maseca,340.17,161
S020,Helado 170,C4FSVJF4EP,Verduras,2026-05-10,Bimbo,390.97,139
S030,Manzana 780,A8H8KL9HKO,Limpieza,2025-04-21,CocaCola,92.78,89
S011,Manzana 73,ZQD537LDZ51,Frutas,2026-12-01,Nestle,29.11,135
S008,Tortilla 924,NHUGBA8AHQX9,Lacteos,2027-04-16,CocaCola,33.1,134
S017,Acondicionador 624,VV9I8ECPWS,Verduras,2027-01-04,Unilever,9.96,48
S028,Yogurt 771,MXIBEZHKLRM13,Carnes,2027-01-18,Nestle,136.8,111
S020,Jugo 760,KVG5HT007A,Lacteos,2025-04-16,Unilever,482.66,193
S022,Yogurt 142,L3SM9FCSZ0Q,Snacks,2026-06-03,Unilever,141.75,161
S001,Pollo 911,UQVKUGF5UNYBE,Higiene,2027-09-19,Kelloggs,468.75,188
S007,Jabon 779,8TE03FL0CT,Frutas,2027-10-02,Sabritas,185.65,36
S001,Pizza 374,IA8L35I6FSKI5,Congelados,2026-09-20,Bimbo,202.17,108
S016,Jugo 405,0D6SEZD3HXW,Frutas,2027-06-01,Nestle,181.29,8
S003,Leche 269,3LDZD2ERGI,Limpieza,2026-10-15,PepsiCo,297.76,162
S017,Refresco 275,XVNVUQ7AWG7HQ,Congelados,2026-12-14,Kelloggs,378.69,192
S026,Pollo 949,879DC6EDUXX54,Panaderia,2027-03-25,Unilever,458.53,8
S030,Galletas 882,FQ8WOXXMT1,Carnes,2026-03-07,Lala,230.47,172
S013,Tortilla 156,2ZG8Q5PUT1ML1,Lacteos,2025-12-11,Unilever,157.76,168
S014,Yogurt 181,ALARHBN7N3H,Frutas,2027-07-27,Sabritas,61.91,159
S030,Brocoli 786,PZEXAGERF8E,Frutas,2025-12-08,Bimbo,468.49,10
S004,Carne 606,E7WOQ1AOKY,Carnes,2027-12-26,Nestle,483.72,47
S026,Brocoli 670,NUD5VGFQ2685W,Frutas,2026-02-08,CocaCola,176.11,102
S028,Jugo 517,IJALATXKW5,Frutas,2026-10-12,Maseca,241.59,83
S024,Manzana 315,Q8UTCG3R1P675,Lacteos,2027-07-11,CocaCola,247.39,89
S018,Carne 44,PQMPITLG7F,Verduras,2025-12-26,Sabritas,438.95,67
S005,Galletas 394,JHHSCLFM1BH7,Bebidas,2025-09-13,Kelloggs,474.26,45
S003,Refresco 587,0PI5FZHAMFQ,Higiene,2026-08-23,Unilever,360.83,137
S015,Papas 724,Y0J232UM08L,Frutas,2027-12-11,Unilever,242.2,160
S016,Shampoo 571,5X2S7WBALYTP9,Limpieza,2025-04-05,Kelloggs,65.24,79
S012,Leche 883,77EC0SU34MZ,Limpieza,2025-08-05,Nestle,473.75,194
S019,Acondicionador 826,ZY7V9K756HYYM,Panaderia,2025-01-07,CocaCola,413.72,198
S005,Papas 52,C3KVASHLZSY2,Congelados,2025-01-28,Maseca,200.97,20
S020,Pizza 517,VJSSC5QFAUNX,Bebidas,2025-08-04,Lala,237.25,48
S010,Refresco 512,JLFN6MTD3FVMQ,Carnes,2025-04-20,Nestle,354.24,171
S017,Pizza 739,X7KQGDE1XNS,Higiene,2027-12-24,Lala,315.69,133
S005,Pizza 593,YXFVQMQ8MS7R,Snacks,2026-12-22,PepsiCo,279.55,5
S010,Galletas 207,YV2LU9YB9TN,Snacks,2025-01-03,Kelloggs,149.18,135
S017,Naranja 737,IK9ULFVVMNJ,Congelados,2025-03-08,Sabritas,84.24,191
S004,Jabon 364,2EEWX5F16L,Higiene,2025-07-26,Lala,88.69,100
S009,Jugo 169,ERY8C1BE4YCMU,Panaderia,2025-10-17,Lala,355.75,27
S010,Naranja 995,AR106MI1TU,Limpieza,2027-03-17,Bimbo,308.78,167
S002,Zanahoria 663,A0E1CU61ZQ,Carnes,2025-05-14,Colgate,249.25,181
S011,Jabon 692,HNVT1K2PGTB,Verduras,2027-08-21,Bimbo,75.59,171
S019,Manzana 655,TE3JIWLRS7D6,Limpieza,2027-06-22,Lala,401.49,151
S003,Jabon 718,WSKE9MVG0BIR7,Lacteos,2027-06-20,Unilever,253.11,199
S017,Brocoli 432,1PBH47KJ0B3U,Carnes,2027-11-17,Kelloggs,193.67,39
S008,Pollo 888,JB9IWZ47OTJ4Z,Lacteos,2026-12-12,Colgate,58.78,188
S011,Naranja 780,O3Y07BDO804,Congelados,2026-02-27,CocaCola,387.48,16
S009,Manzana 484,7EL2XZV99G,Congelados,2027-06-27,Maseca,206.75,6
S024,Tortilla 349,RZ1E1455KJDF7,Verduras,2026-05-11,Kelloggs,44.26,197
S022,Tortilla 798,VCYJAGPONPC,Verduras,2027-09-08,Colgate,24.27,108
S021,Jugo 626,BHLDZ3ZBMV9JL,Frutas,2027-09-19,CocaCola,185.82,169
S001,Zanahoria 592,C77DVMWNE9,Verduras,2027-12-15,Lala,125.34,186
S018,Acondicionador 609,CFGLENJ5M1W,Panaderia,2025-07-08,Colgate,326.16,108
S015,Jabon 731,D7K6MRMMBD,Congelados,2026-10-18,Nestle,268.83,101
S009,Jugo 663,B1L2RUZF1NXGY,Higiene,2025-05-19,Nestle,412.97,1
S022,Naranja 572,OFCPIRRNTRR7,Limpieza,2026-01-20,CocaCola,174.5,65
S019,Refresco 925,RVQKATAU8NC,Bebidas,2027-12-06,PepsiCo,249.19,20
S005,Pollo 819,0AQOOEUT8S,Higiene,2025-12-04,Colgate,465.99,22
S005,Pan 617,B63S4CEJEJEH,Bebidas,2027-06-07,Lala,185.07,126
S002,Pizza 917,PJRUMEAP6K,Bebidas,2026-12-14,CocaCola,354.79,190
S015,Jugo 28,L2JKJHXIMIPH9,Congelados,2027-11-27,Nestle,53.67,76
S027,Carne 268,AAPF13Z3G1,Frutas,2025-08-21,Kelloggs,90.36,196
S021,Refresco 793,FW0OGW5ZZD7A,Verduras,2025-07-25,Sabritas,486.76,126
S015,Detergente 199,IJPNGZJ4ILGYV,Frutas,2025-01-27,Kelloggs,237.14,4
S008,Brocoli 368,PGHIPXF6KMMBB,Verduras,2025-05-27,Colgate,301.58,120
S014,Pan 838,TJ9SP2BFQ4KX,Carnes,2025-04-25,Maseca,303.72,81
S015,Detergente 461,59XLQ3H5KSW,Carnes,2027-03-04,PepsiCo,45.34,14
S011,Acondicionador 330,A1LAZUNW26,Congelados,2026-04-13,Nestle,12.35,31
S005,Papas 821,ZSS2NOA6HM,Lacteos,2027-02-15,CocaCola,142.99,129
S009,Galletas 478,1XWT2PLZZ1,Snacks,2026-04-09,Sabritas,45.71,71
S007,Pan 615,KCOUEONUGYZR,Snacks,2026-07-15,Bimbo,117.0,100
S010,Acondicionador 98,46CY9VKLTALDX,Frutas,2025-02-02,Maseca,276.76,161
S010,Papas 578,5IG0F91G962K,Panaderia,2026-07-02,CocaCola,226.55,155
S020,Yogurt 493,EL8V6S1C07,Carnes,2025-06-05,PepsiCo,295.17,108
S016,Naranja 992,ITMQ4KCJ7WC,Congelados,2025-01-27,Lala,232.12,142
S003,Manzana 104,N31RK07MOMQD,Carnes,2027-03-14,PepsiCo,138.95,95
S013,Pollo 762,XNBV69M59Q0G,Verduras,2027-09-22,Colgate,448.96,69
S005,Jugo 176,8PCLVEQ882PJ,Lacteos,2025-12-04,CocaCola,453.35,112
S010,Jabon 886,BE8TB965OONL5,Congelados,2027-12-03,Sabritas,72.51,121
S022,Detergente 915,69NKHEC4J3G,Bebidas,2027-03-14,Maseca,241.5,111
S029,Carne 263,R81ZSKEUJH9,Frutas,2027-07-13,Kelloggs,347.06,172
S009,Manzana 59,LBR4MJTACD3FU,Limpieza,2026-05-04,Sabritas,131.55,12
S013,Pan 181,9XJK5MYXTTM6,Frutas,2026-04-23,Maseca,233.1,25
S027,Jabon 409,3FZK8W57IC9Y,Higiene,2026-01-07,Bimbo,396.55,51
S016,Shampoo 730,52714DJGEEP,Lacteos,2027-05-24,Colgate,219.71,128
S001,Jugo 5,J75R3IG3CC,Limpieza,2026-10-13,CocaCola,314.37,170
S026,Pizza 741,W7Y8DZIS4N,Carnes,2027-11-14,Lala,319.82,83
S024,Helado 559,JNDXJ0ANJA,Frutas,2026-10-11,Maseca,155.11,137
S015,Leche 862,ZQTQYTH76QRA,Carnes,2026-07-14,Colgate,426.71,78
S001,Zanahoria 869,KHLCX1506Q0H,Panaderia,2025-03-10,Unilever,451.53,80
S019,Leche 250,YXSVQSNGPMQPS,Limpieza,2027-01-28,PepsiCo,268.23,101
S011,Jugo 406,YBAI3CRZIP0,Higiene,2025-02-25,Nestle,368.16,149
S005,Detergente 369,MXKHXV9YZ4GR,Frutas,2025-11-21,CocaCola,401.35,51
S022,Shampoo 2,YOIVD5650JR,Congelados,2025-09-23,Sabritas,254.9,117
S012,Jabon 928,PS1WFJ4OMG,Higiene,2027-11-07,PepsiCo,271.17,196
S016,Acondicionador 154,6L7HF6YK2I78,Limpieza,2027-08-28,Unilever,200.6,20
S027,Manzana 93,6ILIUDI6RWQ,Frutas,2027-03-28,Lala,310.06,42
S013,Brocoli 396,7O19HA713A,Limpieza,2025-10-26,Sabritas,423.4,70
S002,Galletas 616,5Z136RXGKQO4,Snacks,2025-03-07,Sabritas,270.51,135
S014,Zanahoria 368,AQQ2RYR8SY1,Panaderia,2027-09-26,Sabritas,388.56,23
S017,Pollo 412,QI0TANZIE7AM,Higiene,2026-12-23,Kelloggs,38.05,146
S008,Detergente 922,E8I40FP5Y2,Limpieza,2026-01-09,CocaCola,18.36,172
S004,Zanahoria 7,E2W2K0ZY2A7Z,Bebidas,2027-06-13,Unilever,344.23,170
S018,Carne 971,OIHUZZOMSFVGW,Bebidas,2025-09-13,Colgate,132.55,88
S009,Tortilla 123,2R65X2DO7MKQ,Panaderia,2027-03-06,Bimbo,200.17,185
S025,Carne 417,79E9Y584E8S1,Frutas,2026-08-18,Nestle,406.93,44
S028,Brocoli 694,VLGW5KK722,Lacteos,2026-03-01,CocaCola,64.57,140
S025,Carne 723,WO83JAWG3R,Limpieza,2025-09-27,Colgate,206.27,82
S023,Tortilla 457,PLKV7RRVS9J,Carnes,2026-05-08,Lala,11.95,172
S023,Shampoo 927,Z0329L3VAAQP4,Carnes,2027-05-22,Colgate,166.92,118
S012,Shampoo 936,NMBT0LESM5EPJ,Panaderia,2026-11-28,Unilever,11.99,121
S010,Yogurt 200,JXULJ67ETK8,Snacks,2025-02-09,Kelloggs,208.57,113
S001,Naranja 686,T8VMMGP7EEV9P,Higiene,2025-11-25,Unilever,472.8,3
S009,Galletas 881,KR4WRWJ1Q63S2,Panaderia,2027-06-22,PepsiCo,495.54,21
S025,Naranja 770,88UT3ETHKR,Snacks,2027-06-15,Colgate,55.83,116
S001,Pollo 849,E6J6YZX9432,Higiene,2027-11-17,Kelloggs,258.05,180
S003,Brocoli 304,0XIN6XLF822,Frutas,2025-09-11,CocaCola,76.93,93
S026,Shampoo 464,QUUZMIMN4L7,Congelados,2026-08-24,CocaCola,332.15,167
S004,Carne 533,KXYVCZ8XDEH,Snacks,2026-01-28,Bimbo,444.54,146
S009,Helado 16,9KIZBFOR82,Bebidas,2025-08-26,PepsiCo,330.53,173
S016,Helado 887,HSNC8UMC9U5,Limpieza,2027-05-10,Kelloggs,60.57,44
S006,Jabon 662,BS67TN3OS98BR,Lacteos,2025-07-07,Nestle,223.13,101
S029,Pollo 795,ELVHB71N8P0AB,Frutas,2027-10-17,CocaCola,364.6,152
S010,Jabon 591,3O1UZMXOSYP,Panaderia,2027-05-28,Colgate,175.58,45
S021,Pollo 187,6ZCC3P3GC9E,Snacks,2025-06-19,Kelloggs,210.16,132
S007,Jabon 112,UF2333Z5U76G,Limpieza,2025-07-14,Maseca,232.23,53
S004,Tortilla 651,ANPR3FJ0ZGKH,Bebidas,2025-03-19,Kelloggs,489.35,188
S030,Brocoli 359,RKBEPWZW5O,Panaderia,2026-02-22,Nestle,135.94,78
S019,Pollo 560,ZNOQB8RZQ7YPR,Lacteos,2025-01-07,Nestle,152.28,94
S010,Jabon 349,DHIT5IYN0CRRG,Bebidas,2027-03-12,PepsiCo,47.12,41
S016,Pan 851,QEU400O154HI,Snacks,2027-05-01,Lala,81.61,164
S002,Helado 857,IZM2V0BYI866,Limpieza,2025-01-08,Nestle,494.43,99
S015,Detergente 873,QDLHZVC117PC4,Congelados,2026-06-27,Bimbo,396.98,86
S021,Tortilla 27,GA93GY2NAGE,Snacks,2027-09-21,Unilever,340.41,37
S029,Helado 601,5YDOYXQBHS,Frutas,2025-06-08,Bimbo,189.32,163
S012,Papas 263,GI39VL26LCBTP,Carnes,2025-09-10,PepsiCo,269.18,126
S004,Brocoli 267,YJPSXN5R70OY7,Congelados,2026-03-16,Nestle,156.19,35
S016,Pan 312,TZBL8M6HN317,Lacteos,2025-04-03,Sabritas,243.44,9
S007,Refresco 755,A7RD0JEZZ2,Congelados,2025-12-22,Kelloggs,32.02,165
S006,Zanahoria 745,M9XE2KAKKYR,Bebidas,2026-03-10,CocaCola,186.78,160
S019,Jabon 256,F4SGSNE6ZWI,Snacks,2026-02-03,Nestle,40.15,78
S007,Leche 225,HAPO1EJMB6B5,Limpieza,2027-09-12,PepsiCo,242.84,38
S011,Yogurt 606,0WYN5AEQKNW9,Snacks,2026-03-18,Bimbo,231.2,58
S020,Naranja 20,AHV1FCRJ1BY5,Bebidas,2026-01-08,Unilever,224.89,76
S007,Acondicionador 679,PTL70Y3MO7,Frutas,2027-12-24,Kelloggs,68.3,132
S012,Jabon 136,9IFZATHNARCQX,Verduras,2027-01-09,Kelloggs,178.29,55
S017,Yogurt 103,1CIURVPS4SWJG,Limpieza,2027-07-23,Kelloggs,396.54,15
S012,Brocoli 894,KPT5LXVD943,Snacks,2026-01-19,Nestle,362.22,60
S010,Carne 826,3QP6XPEJRJ5XS,Limpieza,2026-12-10,Bimbo,166.23,156
S002,Detergente 798,EVEC78G1C1,Verduras,2025-12-02,Nestle,37.2,68
S012,Helado 249,UAWO8SRWFQF18,Bebidas,2026-11-22,Unilever,163.19,199
S028,Papas 445,TW3CA7ESRM7W,Carnes,2025-04-07,CocaCola,238.7,180
S009,Galletas 290,9F25NM68FZ,Bebidas,2027-02-10,Kelloggs,421.06,71
S023,Naranja 188,KW4KMXZHSBA,Verduras,2025-01-18,PepsiCo,402.47,10
S010,Detergente 625,M5SLN1IXN4OI,Lacteos,2027-06-22,Maseca,257.41,156
S008,Naranja 849,PIBLQUSTMRB,Limpieza,2027-05-19,Unilever,231.17,128
S013,Leche 843,MS55HPTJAE5AN,Higiene,2026-01-21,Kelloggs,280.36,27
S016,Carne 433,VF5ZVG4G44NV,Limpieza,2025-05-17,PepsiCo,145.87,171
S004,Pollo 270,3EE5JVXU9F,Snacks,2026-05-18,CocaCola,99.28,91
S004,Jugo 781,V6P0QGRGQTNQ4,Verduras,2025-06-14,Lala,63.4,100
S004,Jabon 422,MKD5LVC8ZO,Bebidas,2026-05-17,Maseca,425.07,140
S014,Acondicionador 49,BEC41DPP571,Frutas,2025-04-10,PepsiCo,84.14,28
S009,Helado 843,GI978YGXSE,Congelados,2025-08-22,Unilever,345.44,48
S002,Tortilla 237,IP07RLGXNWHCB,Congelados,2025-02-18,Bimbo,104.03,72
S008,Tortilla 468,DZVPCZFPYN,Higiene,2026-04-23,CocaCola,298.19,52
S013,Galletas 289,7B7V0EC3HE4NN,Carnes,2025-08-13,Maseca,374.23,16
S014,Acondicionador 438,0W8RJ1TZPP8,Lacteos,2025-08-10,Lala,354.5,158
S013,Refresco 589,IQBWSNH213K4,Panaderia,2025-10-07,Nestle,473.9,133
S004,Acondicionador 876,ANO43QHT9ZANR,Congelados,2025-07-11,Bimbo,486.67,20
S007,Pizza 821,SG6P6GH7VM0,Carnes,2025-03-09,Colgate,207.21,23
S024,Carne 992,S5EFJ6ZN40GR,Frutas,2025-04-27,Kelloggs,53.17,86
S013,Pan 265,XHM8O3IZL78K,Congelados,2026-03-13,Lala,286.24,180
S018,Pizza 721,UO1FSIJY3R,Frutas,2026-04-08,Lala,110.15,8
S013,Zanahoria 846,IW2L9W0ABD23,Bebidas,2026-04-24,Unilever,95.96,155
S028,Pan 135,11BHYGZLCW,Snacks,2025-06-01,Nestle,17.72,32
S027,Zanahoria 207,28Y22MPP7MXN,Panaderia,2025-03-15,Bimbo,5.87,147
S006,Pan 799,VRN120HYMPNY9,Congelados,2025-11-18,Colgate,376.34,36
S022,Carne 459,RJHOLV26Y0FD3,Panaderia,2027-10-04,CocaCola,319.4,92
S002,Zanahoria 389,OTCIEDK330S,Congelados,2027-07-21,Colgate,106.79,145
S007,Zanahoria 283,WUWC282K1AHMC,Higiene,2025-08-13,Colgate,84.01,24
S014,Shampoo 780,5MXEETMXCQ,Limpieza,2025-04-20,Maseca,162.84,95
S020,Carne 923,2JOGOC9S77PSK,Higiene,2026-01-26,Unilever,184.31,142
S020,Leche 508,UOBTD74VJB0,Snacks,2026-08-14,CocaCola,114.22,61
S022,Galletas 946,BJMAU7BQFIK,Verduras,2026-01-03,Bimbo,383.35,145
S024,Manzana 679,6VBVK26GP8D,Lacteos,2027-02-21,Unilever,402.62,74
S002,Helado 732,2L3N68FP8VIM,Higiene,2027-11-28,Nestle,492.36,29
S017,Detergente 425,KBND292HZH,Panaderia,2026-04-09,Kelloggs,480.52,174
S008,Jugo 225,LU23RKKQ68UO3,Higiene,2026-09-22,Colgate,276.0,158
S029,Leche 978,IAFLMSZC9J,Bebidas,2027-08-19,CocaCola,90.73,155
S004,Refresco 719,5FW2HG1DEIMK,Bebidas,2027-03-10,Bimbo,468.37,112
S006,Yogurt 108,VRL9RNXY83,Frutas,2027-04-11,PepsiCo,37.24,66
S014,Zanahoria 413,RPFG7Y6L2M,Panaderia,2025-07-22,Unilever,266.08,70
S021,Yogurt 571,AK24KKY4HK2,Carnes,2026-05-10,Maseca,313.04,154
S004,Tortilla 268,CLWSH67TXZDQ,Snacks,2025-03-15,Lala,336.64,12
S016,Acondicionador 718,W6DQNX5DIQ7NF,Snacks,2025-01-05,Sabritas,406.63,193
S009,Pizza 311,QMTW6YGDOPZTX,Congelados,2026-07-13,Nestle,59.41,161
S009,Naranja 491,BLF3EZVW7T2O3,Limpieza,2025-03-24,Bimbo,165.57,142
S005,Pizza 7,4IR2G8B2PF,Bebidas,2027-06-05,Maseca,247.75,106
S007,Papas 656,21PDXIZR4I,Carnes,2026-12-01,Maseca,252.47,168
S015,Brocoli 594,S5T3DB2CSFM2,Frutas,2025-09-17,Colgate,208.24,143
S015,Acondicionador 932,UGLNBAIFHD6Z0,Bebidas,2026-11-18,Bimbo,276.94,94
S023,Galletas 137,RYJ5CDOK2HA,Higiene,2025-12-18,Kelloggs,348.12,19
S019,Naranja 225,W5RPJ5TR77M,Snacks,2026-10-26,Colgate,258.28,97
S007,Naranja 572,88EYJA6P5E,Congelados,2027-10-22,Bimbo,128.82,19
S030,Shampoo 583,MQ2HHEPS18,Verduras,2027-02-28,Kelloggs,350.92,28
S026,Jugo 197,VU8X3N08P3L0,Higiene,2026-03-12,Unilever,472.35,148
S025,Papas 638,X3FBSVMNT4,Lacteos,2027-05-28,Unilever,9.46,46
S007,Carne 384,7LSFMM5GDM,Panaderia,2027-08-05,Unilever,459.7,185
S026,Leche 468,M7I2E0VWXBZV3,Verduras,2025-12-16,Nestle,409.21,18
S024,Manzana 591,T8A4PTKTPO,Higiene,2026-12-18,CocaCola,14.14,30
S009,Jugo 44,E3IONGUODC,Higiene,2025-11-09,Nestle,394.98,6
S010,Naranja 541,9XNQGLQOI8S69,Snacks,2025-07-09,Bimbo,231.89,88
S011,Helado 470,W5N8HTB9ZJE6V,Verduras,2027-06-14,Lala,499.55,68
S030,Tortilla 88,IKQ2DBSPP88,Frutas,2027-08-18,Kelloggs,470.51,148
S026,Manzana 730,TPBIM3AS8M6P2,Panaderia,2026-01-17,Bimbo,158.67,82
S001,Refresco 295,A8BWFIVBYX,Congelados,2025-01-27,Maseca,123.96,161
S014,Manzana 520,Q37O91OY6RWN5,Bebidas,2027-05-14,CocaCola,126.38,68
S004,Manzana 857,NQCO9QYU73BV1,Higiene,2025-09-16,Kelloggs,346.66,25
S009,Detergente 961,DRV4R2R9HC,Lacteos,2026-05-01,Lala,57.37,120
S030,Carne 909,9CM6TVPUK1,Higiene,2025-09-08,Bimbo,312.62,1
S001,Zanahoria 769,BDWNEPME52J,Higiene,2026-10-21,Maseca,198.82,113
S017,Acondicionador 725,R7QJ84CRQR8MZ,Lacteos,2027-07-21,Maseca,436.84,53
S006,Acondicionador 948,QI0D2DD7OF,Higiene,2025-07-17,Unilever,198.22,118
S004,Zanahoria 832,IYZ035AFTON,Panaderia,2026-07-10,Bimbo,151.9,180
S014,Jabon 927,CTDYQBEWS0,Higiene,2027-09-23,PepsiCo,133.53,155
S001,Yogurt 178,5GZ49Z694YC,Congelados,2025-05-27,CocaCola,461.63,198
S016,Papas 526,3GR6ZOEC860WN,Lacteos,2025-02-22,PepsiCo,122.51,108
S009,Zanahoria 542,GOSBAN4EXMF,Congelados,2025-11-08,Unilever,282.29,119
S021,Manzana 908,D7RLCTN5LCS,Panaderia,2025-06-09,Colgate,318.0,18
S013,Detergente 328,GYRDBV3SYLFC,Lacteos,2027-07-17,Nestle,118.26,119
S019,Jugo 591,KE4BJA4MN3,Higiene,2025-06-17,CocaCola,120.44,110
S011,Helado 538,P5EQDL1AQ9,Panaderia,2026-05-21,CocaCola,178.96,171
S022,Jugo 328,7M5ZNOKUXOEKJ,Panaderia,2027-04-28,Lala,355.97,197
S019,Helado 665,TVFQ7H40ULI,Limpieza,2026-07-21,Nestle,434.57,149
S013,Naranja 12,LH9A6C20KT,Carnes,2025-03-18,Kelloggs,265.61,153
S030,Helado 569,G9KF7VZYFH4A,Lacteos,2026-08-26,Sabritas,227.42,12
S001,Pan 280,ZIGRX6GGGN,Verduras,2027-05-19,Bimbo,60.48,52
S011,Helado 968,5VKUWF08ACL43,Panaderia,2027-05-08,Unilever,121.94,52
S004,Refresco 905,T90AI88KH6S,Snacks,2025-11-09,Sabritas,391.92,46
